app,userName,at,score,title,content
PhysicsWallah,Dunkersteam,,1,Too much bug,PW team it is my humble request that please fix all the bugs such as I can’t  skip the video through slide bar and also I am not able to use preparation meter like what is this please fix these issue also there is no option to bookmark dpp questions in dpp please resolve
PhysicsWallah,Love the pw group,,5,Very good at explaining,I love the way they teach us and they are very energetic
PhysicsWallah,Pandya1250,,2,Not supporting rotating feature,App is not supporting rotating feature while reading class notes and DPPS please fix it soon
PhysicsWallah,PW User from 10,,5,Best for online study,All the content from NCERT is complete in it
PhysicsWallah,Defacto678,,3,I got scammed,I purchased “Vishwas”SSC GD batch for ₹829 but they are not giving the access to the batch… and what’s worst is they don’t even have option to raise the issue!!!pathethic!!! I think it’s a scam being the by the PW management team because Alakh sir won’t do such cheap things
PhysicsWallah,Lol-DD,,1,Not working!!!!,App isn’t working on apple devices..!
PhysicsWallah,harjilex,,5,BEST ONLINE STUDYING PLATFORM,I studied from pw teachers during my 10th boards and i got 93% just because of these teachers💕❤️❤️❤️❤️
PhysicsWallah,Gugu Rajput,,5,❤️,"Rich content, Good teachers"
PhysicsWallah,Sudipta69,,5,Problem for an IPad user,I am a IPad user and Attend all classes and test from my iPad. There was many features that was not available on App store PW rather than in Play Store Pw there was enormous features compare to this. A basic example is DPP Battleground
PhysicsWallah,Gaurav123gp,,5,Best Leaning app,Bestest ever
PhysicsWallah,Vivekrawat3300,,3,Not working on iOS,Hey Pw team this app is not working properly on iPad or ios     test section is not visiable
PhysicsWallah,ADITYA(!,,5,(:,(:<
PhysicsWallah,Captain1349p,,5,Awesome lecturers,Good teaching and overall app features are nice
PhysicsWallah,Ansh Joshi921,,5,❤️,"There are some glitches but it will get improved by time , overall the app is the best"
PhysicsWallah,Pushpendra_98,,1,Pw app problem on ios ipad,Leaderboard and xpoints not shown on app please solve this firstly
PhysicsWallah,Dashboard not available,,4,Dashboard and streak option unavailable,"I am an ios user and i take my classes on my ipad but there are no dashboard , xp and streak option. Kindly solve this problem as soon as possible. 				Thank you"
PhysicsWallah,adhyan Kumar,,1,**Live Classes Unstable on iOS 15.8.4 (iPhone 6s),"Despite meeting system requirements, **live classes on the PhysicsWallah app freeze constantly** on my iPhone 6s (iOS 15.8.4). The app doesn’t crash, but the stream stalls, requiring repeated reconnections. This makes learning frustrating and inefficient. 

**Key Requests:**  
1. **Fix streaming stability** for older iOS versions.  
2. **Add a low-bandwidth mode** for smoother playback.  
3. **Optimize server-side buffering** to prevent freezes.  

Urgent attention needed—this disrupts critical study time."
PhysicsWallah,Suryanshhhhhh01,,5,Padhai matlab pw,Best app for studies
PhysicsWallah,uzzzzma,,2,apple ios,everything is good but i m not able to acess thing in m ipad and doubt section please check it
PhysicsWallah,Studeṉt,,5,Best aap,Help me a lot in budget all teachers are super talented and supportive ….
PhysicsWallah,Sk zunaid,,5,Best India study platform,Good
PhysicsWallah,Hrdkm,,4,XP is not showing on iphone,"I am having issue with the PW app on iPhone. When i watch pw lectures on my laptop, xp shows and increases but here on iphone there is no such thing like xp or days streak? Why is that? Is that a bug? Even i tried on brave browser and there xp is showing. It means there is some issue with PW app. Please help with it. As it really boosts confidence."
PhysicsWallah,Jaattttttt,,5,Best for me,Best for me
PhysicsWallah,Vashu sahu,,1,Video skipping,"Hey developers please fix this thing for i pad users
When i try to skip large amount of content in the video its screen lags for some time which makes me wait for long time to find the right timeline where i want to watch the video 

Thank you"
PhysicsWallah,pwian the legend,,5,pw,pw
PhysicsWallah,Aadadad,,5,Cheap and excellent,It’s very cheap and rich in study content and materials
PhysicsWallah,Syvennn,,1,Assistance required,"Its been one entire goddamn week and the physicswallah app on my mac still wouldn’t work despite making 2 prior complaints. NO LECTURES ARE WORKING. TEAM, LOOK INTO IT!!! Its been A W E E K"
PhysicsWallah,Soliaplease,,2,About class notes,Hi I am a PW student and now that I am in my drop year I want to just study from class notes just to save time but THE CLASS NOTES TAKE AGES to LOAD AND SOMETIMES IT JUST HANGES THE APP AND I HAVE TO OFF THE TAB AND RESTART AGAIN. PLEASE FIX THIS ISSUE. I AM GOING TO DIE WITH FURTRATION PLEASE
PhysicsWallah,Sheesh100,,5,APP Review,"App is good, but modules are not yet delivered please resolve the issue, web version has problems, please look into it"
PhysicsWallah,Bhumika.7,,1,Bhumika,"Unable to open the previously attempted tests in the batch yakeen 2.0 
Only the last test that has occurred is showing previous ones aren’t even visible in the window even after using the filters (attempted/all)

Plz fix this issue so that we can monitor our progress from the previous tests and also go through the questions that we wish to"
PhysicsWallah,Anshul Rishi,,2,"Dpps, notes dont open","When i try to open up dpps, class notes it just keep buffering without opening i have to repeatedly close and open the app again to access dpps, notes etc please fix this"
PhysicsWallah,Rupesh Srivastav,,1,No support only false commitments,"On very 1st day of lecture teacher said they will add to community group. To add in community we have to send msg now more than 1 month passed no one even bother to see the message.. also gor banking exams credit teacher is chongu.. he just reading and translating in hindi.. no additional knowledge… 
Please avoid for banking exams…"
PhysicsWallah,Uthukuli,,5,Hi,Hellow
PhysicsWallah,@subrata_sbt,,5,Leaderboard is missing,We cannot find a leaderboard to check our daily performance in this app. Please add a leaderboard option in our PW app for Apple iOS. 🙏🏻
PhysicsWallah,Imcheenu,,5,Good for all,Just try it and make HISTORY ❤️❤️
PhysicsWallah,SUNG JINWOO 2,,5,THE BEST FUTURE OF THE STUDENTS,This app is worth it and I like its online classes
PhysicsWallah,Nishant Gautam 11244,,1,Issue,From 2-3 days my xp is not increase I see all live lecture this issue occur when I switch to iPad
PhysicsWallah,wurnav,,3,Not well optimized for ios,works better on androids
PhysicsWallah,Mehul.Mishra,,1,Improve the app,"Hi team physics wallah, it is very difficult to use this app in iPad,it doesn’t count streak,doesnt give xp points and moreover it is difficult to watch lectures as well because it gets stuck everytime and then I have to restart the app to do it again. It is very annoying and time wasting at times. I request you to fix this app completely asap."
PhysicsWallah,Midi nas,,5,Being forced for feedback,The app took me to the app store for the review (i gave 5 star cause my friend’s girlfriend left him and now both of us are single again)
PhysicsWallah,Srijaa06,,5,❤️,Best app!!
PhysicsWallah,raj k yadav,,2,Course Access Issue – 7th Class Junoon | No Support Received,"enrolled in the full course for 7th Class – Junoon. However, about 10 minutes before the scheduled classes, was disappear from the app. Initially, I thought the classes had been rescheduled, but when I checked again after the scheduled time, I was unable to join the same batches. I emailed and raised complaints more than 20 times through the PW app and email, but received no resolution. Eventually, I had no choice but to switch to local offline classes. Unfortunately, this turned out to be a complete waste of both time and money."
PhysicsWallah,Pw gyan ka sagar,,5,Yahi se mile ga success,Good great
PhysicsWallah,Samir md,,4,On xp point,Xp point is not working and not show on my iPad worst developer iOS version
PhysicsWallah,Shyam Date,,2,Comment section not working on iPad,I have taken mba ignite batch …and my comment section is not working on my iPad …please fix this issues as early as possible 🙏🏻..also give me a reliable contact number to contact u from WhatsApp or call ur existing numbers are of no use 🙏🏻🙏🏻🙏🏻
